"numRecipients","Domain","replyToSameAddress","Weekday","Hour","percentLowerCase","numDigits","percentNonLetters","Size","numLinks","localSender","credit","porn","sucker","pharm","prescription","drugs","save","sex","discreet","free","sell","sale","asseenon","discount","newsletter","spam"
433,"org","True","Mon",17,72.22,0,24.78,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,"gov","True","Mon",17,69.47,5,25.55,116028,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1,"edu","True","Mon",16,67.44,0,26.57,1852,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"com","True","Mon",8,46.67,2,38.15,7586,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"edu","True","Thu",0,73.17,0,24.36,862,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","False","Tue",19,44.83,5,46.44,38791,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,"uk","True","Tue",14,66.67,1,40.16,3170,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,"edu","True","Wed",20,73.91,0,21.15,1726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Wed",14,60,5,33.35,34978,58,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,"edu","True","Wed",13,59.09,3,10.1,138008,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,"edu","True","Wed",12,69.7,0,35.98,10115,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"edu","True","Wed",7,66.67,0,32.96,1426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Mon",20,40.38,4,39.21,3634,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Sun",12,40.38,4,39.9,3622,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Sat",10,40.38,4,39.23,3635,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Fri",10,40.38,4,39.86,3610,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Thu",17,40.38,4,39.32,3634,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Tue",10,27.88,16,47.79,3934,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Mon",12,27.88,16,47.74,3934,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Sun",10,27.88,16,47.9,3935,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Sat",12,27.88,16,48.25,3934,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Fri",12,27.88,16,47.66,3966,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Thu",19,27.88,16,48.28,3935,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Fri",20,37.07,17,39.59,4173,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1,"com","True","Mon",8,33.78,25,36.6,4262,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Sun",13,35.44,29,37.13,4094,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Mon",23,30.3,9,38,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Thu",6,39.02,6,38.28,418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"de","True","Mon",6,37.93,5,37.08,391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","False","Thu",2,45.95,21,16.4,102885,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,"com","True","Sun",19,19.23,4,43.02,1067,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,"com","True","Mon",20,21.54,6,43.01,1051,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,"com","True","Mon",12,35.44,4,42.83,1060,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,"com","True","Fri",10,45.12,13,23.56,1091,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Tue",3,77.42,4,24.12,1132,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,"com","True","Fri",19,70.73,2,35.38,506,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Fri",7,71.43,2,32.26,434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,"com","True","Thu",0,71.43,2,32.34,436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,"com","True","Fri",16,71.43,2,31.88,436,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Sun",6,66.67,2,37.34,316,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"th","True","Thu",16,71.43,2,27.57,3021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Fri",7,71.43,2,27.45,2922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Sun",14,50.98,13,39.88,667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,"com","True","Sun",10,51.96,12,39.64,671,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,"uk","True","Sat",10,51.49,12,40.97,681,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,"ch","True","Sat",8,51,12,40.06,679,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,"com","True","Fri",4,50,13,40.91,682,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,"com","True","Mon",17,57.39,13,38.83,667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,"com","True","Mon",4,66.67,0,29.74,4758,9,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
1,"com","True","Thu",17,66.67,0,29.96,4723,9,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
1,"com","True","Tue",21,77.27,0,36.13,3310,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Mon",19,77.27,0,36.22,3330,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Sun",17,77.27,0,36.6,3306,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Fri",17,77.27,0,36.19,3330,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Thu",15,77.27,0,36.2,3329,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Wed",15,77.27,0,36.22,3299,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2,"edu","True","Fri",13,48.08,6,22.42,3698,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"edu","True","Mon",10,55.56,1,27.25,3589,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,"edu","True","Fri",8,52.38,0,31.06,5664,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"edu","True","Wed",9,60,0,34.09,5943,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,"edu","True","Thu",14,50,5,31.02,10515,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"edu","True","Mon",11,47.83,0,32.93,8928,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"edu","True","Thu",8,53.42,1,23.87,2514,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Sat",5,78.57,0,26.75,1170,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"uk","True","Mon",19,83.67,0,19.59,148,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,"in","True","Wed",0,80,0,19.81,207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,"com","True","Sun",17,77.36,0,27.42,186,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,"de","True","Fri",3,86.96,0,23.36,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Thu",5,60.26,4,28.84,1023,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,"com","True","Wed",16,75,0,34.24,295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"nu","True","Tue",14,63.73,6,35.69,1031,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,"com","True","Mon",18,65.69,4,34.71,1014,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,"com","True","Sun",3,65.17,3,37.84,1057,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,"net","True","Fri",20,63.33,5,35.49,1020,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,"net","True","Fri",16,64.37,3,36.32,1027,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,"com","True","Thu",5,65.56,3,36.54,1029,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,"com","True","Wed",20,64.04,4,36.47,1031,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,"com","True","Wed",11,63.22,4,36.41,1030,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,"ie","True","Wed",4,65.22,4,35.69,1017,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,"com","True","Sun",4,83.87,0,35.7,549,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,"edu","True","Mon",9,77.78,0,30.58,556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Mon",16,80,0,23.16,2923,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2,"com","True","Mon",19,81.48,0,22.69,216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Thu",15,82.19,0,22.79,904,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"net","True","Tue",0,71.21,1,40.51,1770,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Mon",21,71.21,1,46.81,2036,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"net","True","Sun",19,71.21,1,40.68,1770,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Sun",15,71.21,1,46.62,2059,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"net","True","Sat",19,71.21,1,40.28,1770,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"net","True","Sat",4,71.21,1,40.43,1771,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","False","Tue",5,62.12,3,37.29,44059,156,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,"com","True","Wed",10,85.71,0,36.1,1950,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,"com","True","Fri",10,90,0,32.09,430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"dk","True","Fri",7,90,0,32.09,430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"net","True","Sun",11,92.86,0,32.09,430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"net","True","Sun",8,69.09,3,36.41,835,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1
1,"com","True","Sun",18,70.91,2,35.48,823,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1
1,"com","True","Sat",15,69.64,3,34.97,815,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1
1,"com","True","Tue",11,80.77,0,36.14,1962,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,"com","True","Mon",8,80,0,36.13,1987,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,"com","True","Thu",12,80,0,28.64,1065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"","True","Fri",17,80,0,31.46,302,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Wed",8,76,2,26.55,904,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Sat",11,86.96,0,22.76,791,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Tue",8,62.5,0,22.99,1396,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Wed",20,78.79,0,34.51,3599,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Sun",8,87.88,0,23.19,789,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"my","True","Sun",15,80.56,0,36.58,1938,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,"com","True","Sat",11,79.07,0,32.7,422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Mon",22,71.43,0,30.56,1934,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Thu",0,71.43,0,30.41,1930,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"com","True","Tue",10,66,0,25.12,804,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Fri",16,33.33,13,16.96,115161,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,"com","True","Sun",8,78.57,0,25.44,2217,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"com","True","Fri",14,72.88,0,23.15,1395,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Thu",8,80.39,0,27.12,697,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Wed",6,71.05,2,25.95,894,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"in","True","Sun",19,83.78,0,18.69,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Tue",21,85.71,0,41.97,1906,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,"edu","True","Sun",4,84,0,31.81,764,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,"com","False","Tue",19,44.83,5,44.29,37151,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23,"com","True","Mon",4,87.1,0,23.13,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"uk","True","Tue",0,77.14,0,17.92,173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Wed",8,77.55,0,34.67,3323,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Tue",8,78.69,0,34.67,3323,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Mon",8,78.69,0,34.89,3316,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Sun",8,78.69,0,34.97,3317,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Sat",8,78.69,0,34.81,3312,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Fri",8,78.69,0,34.56,3322,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Thu",8,78.69,0,34.55,3323,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"net","True","Sun",22,71.76,0,50.56,8087,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"ca","True","Mon",6,83.33,0,34.84,287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Tue",6,67.44,1,23.49,1443,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,"com","True","Sat",6,64.06,4,40.62,485,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1,"net","True","Sat",1,61.29,5,41.87,492,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1,"com","True","Fri",14,62.3,4,42.28,499,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1,"it","True","Thu",11,63.49,4,41.84,490,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1,"com","True","Sat",23,61.9,5,42.45,497,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1,"com","True","Mon",8,60,4,42.8,500,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1,"com","True","Tue",20,65.85,0,30.4,1750,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"net","True","Thu",6,81.25,0,36.08,668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"edu","True","Fri",12,76.92,0,39.11,404,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,"com","True","Fri",9,71.43,0,33.87,1373,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Fri",18,69.09,0,23.55,2361,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Thu",1,82.61,0,25.77,4044,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Sat",9,43.86,3,28.94,1054,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,"net","True","Sun",21,70,0,30.21,629,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Fri",6,80.49,0,23.57,806,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"tw","True","Tue",15,83.87,0,29.9,943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"in","True","Fri",18,77.78,0,18.78,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Mon",8,90.48,0,32.09,430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"net","True","Wed",12,83.78,0,30.14,763,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Fri",7,73.47,0,33.43,664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"edu","True","Wed",11,100,0,31.34,268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Thu",17,75,0,23.5,217,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Thu",13,74,0,26.14,1010,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Thu",9,50,0,30.15,3293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","False","Fri",5,58,5,37.27,42187,151,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1,"se","True","Fri",17,75.68,0,35.45,1986,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,"edu","True","Tue",9,58.33,1,30.38,316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"com","True","Mon",5,87.18,0,35.14,387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Wed",18,69.23,0,53.43,7661,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,"com","True","Wed",19,50,3,23.2,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Thu",10,78.05,0,35.89,1956,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,"com","True","Tue",10,51.85,0,34.76,4267,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"net","True","Fri",1,76.92,0,26.7,914,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,"cl","True","Fri",21,78.57,0,35.58,1970,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,"ru","True","Mon",4,81.82,0,30.13,375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,"edu","True","Fri",5,40.74,0,23.33,1110,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Fri",3,85,0,37.95,983,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,"com","True","Tue",6,76.47,0,35.01,697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,"org","True","Thu",21,66.67,0,22.9,476,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,"com","True","Tue",11,73.47,0,24.7,2615,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1,"com","True","Wed",11,0,0,40.59,1010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Sat",11,67.31,1,25.36,970,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"hk","True","Sun",11,73.68,0,36.9,1932,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,"com","True","Fri",21,72.73,0,22.8,1544,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Wed",9,65.79,5,42.37,2641,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
2,"org","True","Sat",18,69.23,0,25.48,310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"info","True","Thu",19,53.85,4,39.74,775,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Thu",3,77.5,0,29.9,97,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,"com","True","Sun",13,85,0,25.2,762,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Sat",22,85,0,25.81,744,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Sun",14,70.59,0,26.23,1159,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"net","True","Sat",2,78.57,0,32.08,586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"fr","True","Fri",16,80,0,33.59,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Thu",8,76,0,28.99,238,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Wed",13,69.09,0,31.07,2279,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Fri",14,65.62,0,27.89,2280,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Tue",10,62.07,2,25.66,912,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,"com","True","Thu",16,67.44,1,56.96,46786,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,"com","True","Sun",21,70.77,0,29.24,1467,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"org","True","Mon",6,78.26,0,36.13,1987,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,"com","True","Sun",9,68.42,1,27.32,1541,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Sat",6,65.82,1,26.93,1879,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"com","True","Tue",12,65.88,1,25.51,2650,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Thu",15,68.09,0,50.31,65457,166,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1
1,"org","True","Wed",14,82.61,0,36.45,1937,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,"com","True","Sat",21,66.67,2,36.22,1963,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,"au","True","Sat",17,66.67,2,37.04,1933,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,"tr","True","Mon",0,52.63,0,24.15,414,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,"net","True","Mon",20,79.31,0,29.24,602,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Fri",18,83.33,0,29.86,854,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,"com","True","Thu",5,84.21,0,33.41,428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"edu","True","Mon",13,90.91,0,29.68,374,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Sun",20,60,5,40.71,420,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,"net","True","Sun",19,59.04,5,39.42,411,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,"com","True","Sun",9,60.71,4,39.12,409,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,"com","True","Sat",12,58.82,6,42.36,432,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,"uk","True","Sat",3,59.52,5,39.17,411,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,"net","True","Fri",22,61.18,4,41.03,429,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,"com","True","Fri",22,61.63,4,40.24,425,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,"com","True","Fri",7,59.26,4,38.97,408,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,"com","True","Wed",9,68.24,4,38.96,403,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,"de","True","Wed",10,82.14,0,23.76,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"net","True","Mon",6,69.66,2,38.73,550,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Mon",1,70.79,1,38.7,553,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,"net","True","Sat",14,71.74,1,38.69,548,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Sat",10,72.22,0,37.94,543,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,"ca","True","Sat",8,70.79,1,38.38,555,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Sat",2,73.12,0,38.21,547,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,"net","True","Fri",10,70.79,1,40.25,564,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Thu",18,72.53,0,37.86,552,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Wed",2,76.09,2,39.21,556,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,"info","True","Mon",10,68,0,38.81,907,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,"com","True","Mon",8,59.22,7,40.62,421,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
